1;25,20;60,00;6566;0,00;0,00;0;60,00;271;
2;29,10;60,00;6566;0,00;0,00;0;60,00;273;
3;30,00;60,00;6566;0,00;0,00;0;60,00;272;
4;30,70;60,00;6566;0,00;0,00;0;60,00;272;
5;31,30;60,00;6566;0,00;0,00;0;60,00;271;
6;31,60;60,00;6566;0,00;0,00;0;60,00;272;
7;31,90;60,00;6566;0,00;0,00;0;60,00;271;
8;32,40;60,00;6566;0,00;0,00;0;60,00;269;
9;32,90;60,00;6566;0,00;0,00;0;60,00;276;
10;33,40;60,00;6566;0,00;0,00;0;60,00;272;
11;33,80;60,00;6566;0,00;0,00;0;60,00;272;
12;34,40;60,00;6566;0,00;0,00;0;60,00;275;
13;34,70;60,00;6566;0,00;0,00;0;60,00;272;
14;35,10;60,00;6566;0,00;0,00;0;60,00;271;
15;35,50;60,00;6566;0,00;0,00;0;60,00;273;
16;35,90;60,00;6566;0,00;0,00;0;60,00;272;
17;36,50;60,00;6566;0,00;0,00;0;60,00;273;
18;36,70;60,00;6566;0,00;0,00;0;60,00;271;
19;37,30;60,00;6566;0,00;0,00;0;60,00;272;
20;37,10;60,00;6566;0,00;0,00;0;60,00;271;
21;37,80;60,00;6566;0,00;0,00;0;60,00;273;
22;38,20;60,00;6566;0,00;0,00;0;60,00;273;
23;38,40;60,00;6566;0,00;0,00;0;60,00;275;
24;38,90;60,00;6566;0,00;0,00;0;60,00;270;
25;39,40;60,00;6566;0,00;0,00;0;60,00;272;
26;39,40;60,00;6566;0,00;0,00;0;60,00;273;
27;39,70;60,00;6566;0,00;0,00;0;60,00;275;
28;40,00;60,00;6566;0,00;0,00;0;60,00;272;
29;40,50;60,00;6566;0,00;0,00;0;60,00;269;
30;40,90;60,00;6566;0,00;0,00;0;60,00;271;
31;40,90;60,00;6566;0,00;0,00;0;60,00;271;
32;41,40;60,00;6566;0,00;0,00;0;60,00;273;
33;41,70;60,00;6566;0,00;0,00;0;60,00;271;
34;41,90;60,00;6566;0,00;0,00;0;60,00;273;
35;42,10;60,00;6566;0,00;0,00;0;60,00;274;
36;42,50;60,00;6566;0,00;0,00;0;60,00;275;
37;42,80;60,00;6566;0,00;0,00;0;60,00;272;
38;42,90;60,00;6566;0,00;0,00;0;60,00;272;
39;43,20;60,00;6566;0,00;0,00;0;60,00;272;
40;43,40;60,00;6566;0,00;0,00;0;60,00;272;
41;43,60;60,00;6566;0,00;0,00;0;60,00;275;
42;43,80;60,00;6566;0,00;0,00;0;60,00;272;
43;44,30;60,00;6566;0,00;0,00;0;60,00;273;
44;44,40;60,00;6566;0,00;0,00;0;60,00;273;
45;44,50;60,00;6566;0,00;0,00;0;60,00;275;
46;44,70;60,00;6566;0,00;0,00;0;60,00;274;
47;44,70;60,00;6566;0,00;0,00;0;60,00;274;
48;45,20;60,00;6566;0,00;0,00;0;60,00;272;
49;45,40;60,00;6566;0,00;0,00;0;60,00;273;
50;45,70;60,00;6566;0,00;0,00;0;60,00;273;
51;45,80;60,00;6566;0,00;0,00;0;60,00;273;
52;46,50;60,00;6566;0,00;0,00;0;60,00;272;
53;46,20;60,00;6566;0,00;0,00;0;60,00;273;
54;46,60;60,00;6566;0,00;0,00;0;60,00;275;
55;46,60;60,00;6566;0,00;0,00;0;60,00;273;
56;46,60;60,00;6566;0,00;0,00;0;60,00;273;
57;47,00;60,00;6566;0,00;0,00;0;60,00;273;
58;47,00;60,00;6566;0,00;0,00;0;60,00;273;
59;47,00;60,00;6566;0,00;0,00;0;60,00;275;
60;47,20;60,00;6566;0,00;0,00;0;60,00;275;
61;47,20;60,00;6566;0,00;0,00;0;60,00;275;
62;47,40;60,00;6566;0,00;0,00;0;60,00;275;
63;47,60;60,00;6566;0,00;0,00;0;60,00;275;
64;47,80;60,00;6566;0,00;0,00;0;60,00;273;
65;47,80;60,00;6566;0,00;0,00;0;60,00;276;
66;48,10;60,00;6566;0,00;0,00;0;60,00;275;
67;48,30;60,00;6566;0,00;0,00;0;60,00;274;
68;48,20;60,00;6566;0,00;0,00;0;60,00;274;
69;48,40;60,00;6566;0,00;0,00;0;60,00;272;
70;48,50;60,00;6566;0,00;0,00;0;60,00;272;
71;48,50;60,00;6566;0,00;0,00;0;60,00;273;
72;48,50;60,00;6566;0,00;0,00;0;60,00;273;
73;48,80;60,00;6566;0,00;0,00;0;60,00;274;
74;48,80;60,00;6566;0,00;0,00;0;60,00;273;
75;48,70;60,00;6566;0,00;0,00;0;60,00;273;
76;49,10;60,00;6566;0,00;0,00;0;60,00;273;
77;49,10;60,00;6566;0,00;0,00;0;60,00;273;
78;49,20;60,00;6566;0,00;0,00;0;60,00;273;
79;49,30;60,00;6566;0,00;0,00;0;60,00;279;
80;49,40;60,00;6566;0,00;0,00;0;60,00;272;
81;49,60;60,00;6566;0,00;0,00;0;60,00;272;
82;49,50;60,00;6566;0,00;0,00;0;60,00;273;
83;49,60;60,00;6566;0,00;0,00;0;60,00;272;
84;49,70;60,00;6566;0,00;0,00;0;60,00;273;
85;49,70;60,00;6566;0,00;0,00;0;60,00;273;
86;49,60;60,00;6566;0,00;0,00;0;60,00;275;
87;49,70;60,00;6566;0,00;0,00;0;60,00;272;
88;49,70;60,00;6566;0,00;0,00;0;60,00;274;
89;49,90;60,00;6566;0,00;0,00;0;60,00;272;
90;50,10;60,00;6566;0,00;0,00;0;60,00;272;
91;50,00;60,00;6566;0,00;0,00;0;60,00;273;
92;50,30;60,00;6566;0,00;0,00;0;60,00;272;
93;50,40;60,00;6566;0,00;0,00;0;60,00;273;
94;50,20;60,00;6566;0,00;0,00;0;60,00;272;
95;50,60;60,00;6566;0,00;0,00;0;60,00;275;
96;50,60;60,00;6566;0,00;0,00;0;60,00;275;
97;50,80;60,00;6566;0,00;0,00;0;60,00;272;
98;50,70;60,00;6566;0,00;0,00;0;60,00;272;
99;50,80;60,00;6566;0,00;0,00;0;60,00;273;
100;50,80;60,00;6566;0,00;0,00;0;60,00;272;
101;50,80;60,00;6566;0,00;0,00;0;60,00;273;
102;50,40;60,00;6566;0,00;0,00;0;60,00;274;
103;51,10;60,00;6566;0,00;0,00;0;60,00;273;
104;50,90;60,00;6566;0,00;0,00;0;60,00;275;
105;50,90;60,00;6566;0,00;0,00;0;60,00;271;
106;51,10;60,00;6566;0,00;0,00;0;60,00;271;
107;51,10;60,00;6566;0,00;0,00;0;60,00;272;
108;51,20;60,00;6566;0,00;0,00;0;60,00;275;
109;51,10;60,00;6566;0,00;0,00;0;60,00;273;
110;51,20;60,00;6566;0,00;0,00;0;60,00;272;
111;51,60;60,00;6566;0,00;0,00;0;60,00;273;
112;51,40;60,00;6566;0,00;0,00;0;60,00;272;
113;51,60;60,00;6566;0,00;0,00;0;60,00;275;
114;51,70;60,00;6566;0,00;0,00;0;60,00;272;
115;51,90;60,00;6566;0,00;0,00;0;60,00;273;
116;51,90;60,00;6566;0,00;0,00;0;60,00;272;
117;52,00;60,00;6566;0,00;0,00;0;60,00;272;
118;51,90;60,00;6566;0,00;0,00;0;60,00;272;
119;51,70;60,00;6566;0,00;0,00;0;60,00;273;
120;51,70;60,00;6566;0,00;0,00;0;60,00;273;
121;51,70;60,00;6566;0,00;0,00;0;60,00;272;
122;52,00;60,00;6566;0,00;0,00;0;60,00;274;
123;51,90;60,00;6566;0,00;0,00;0;60,00;272;
124;52,00;60,00;6566;0,00;0,00;0;60,00;275;
125;52,00;60,00;6566;0,00;0,00;0;60,00;271;
126;52,00;60,00;6566;0,00;0,00;0;60,00;270;
127;52,00;60,00;6566;0,00;0,00;0;60,00;272;
128;52,10;60,00;6566;0,00;0,00;0;60,00;275;
129;52,10;60,00;6566;0,00;0,00;0;60,00;272;
130;52,10;60,00;6566;0,00;0,00;0;60,00;271;
131;52,10;60,00;6566;0,00;0,00;0;60,00;272;
132;52,10;60,00;6566;0,00;0,00;0;60,00;270;
133;52,20;60,00;6566;0,00;0,00;0;60,00;272;
134;52,10;60,00;6566;0,00;0,00;0;60,00;273;
135;52,10;60,00;6566;0,00;0,00;0;60,00;272;
136;52,20;60,00;6566;0,00;0,00;0;60,00;272;
137;52,20;60,00;6566;0,00;0,00;0;60,00;272;
138;52,30;60,00;6566;0,00;0,00;0;60,00;275;
139;52,20;60,00;6566;0,00;0,00;0;60,00;271;
140;52,20;60,00;6566;0,00;0,00;0;60,00;271;
141;52,10;60,00;6566;0,00;0,00;0;60,00;271;
142;52,30;60,00;6566;0,00;0,00;0;60,00;272;
143;52,30;60,00;6566;0,00;0,00;0;60,00;272;
144;52,30;60,00;6566;0,00;0,00;0;60,00;272;
145;52,30;60,00;6566;0,00;0,00;0;60,00;273;
146;52,30;60,00;6566;0,00;0,00;0;60,00;273;
147;52,30;60,00;6566;0,00;0,00;0;60,00;275;
148;52,30;60,00;6566;0,00;0,00;0;60,00;272;
149;52,30;60,00;6566;0,00;0,00;0;60,00;271;
150;52,40;60,00;6566;0,00;0,00;0;60,00;272;
151;52,30;60,00;6566;0,00;0,00;0;60,00;273;
152;52,30;60,00;6566;0,00;0,00;0;60,00;271;
153;52,30;60,00;6566;0,00;0,00;0;60,00;273;
154;52,30;60,00;6566;0,00;0,00;0;60,00;271;
155;52,30;60,00;6566;0,00;0,00;0;60,00;272;
156;52,30;60,00;6566;0,00;0,00;0;60,00;272;
157;52,30;60,00;6566;0,00;0,00;0;60,00;273;
158;52,70;60,00;6566;0,00;0,00;0;60,00;271;
159;52,50;60,00;6566;0,00;0,00;0;60,00;272;
160;52,60;60,00;6566;0,00;0,00;0;60,00;271;
161;52,60;60,00;6566;0,00;0,00;0;60,00;271;
162;51,70;60,00;6566;0,00;0,00;0;60,00;273;
163;52,40;60,00;6566;0,00;0,00;0;60,00;271;
164;52,60;60,00;6566;0,00;0,00;0;60,00;271;
165;52,60;60,00;6566;0,00;0,00;0;60,00;271;
166;52,30;60,00;6566;0,00;0,00;0;60,00;272;
167;52,30;60,00;6566;0,00;0,00;0;60,00;270;
168;52,50;60,00;6566;0,00;0,00;0;60,00;271;
169;52,60;60,00;6566;0,00;0,00;0;60,00;273;
170;52,50;60,00;6566;0,00;0,00;0;60,00;272;
171;52,60;60,00;6566;0,00;0,00;0;60,00;271;
172;51,60;60,00;6566;0,00;0,00;0;60,00;271;
173;52,60;60,00;6566;0,00;0,00;0;60,00;271;
174;52,30;60,00;6566;0,00;0,00;0;60,00;272;
175;52,90;60,00;6566;0,00;0,00;0;60,00;271;
176;52,90;60,00;6566;0,00;0,00;0;60,00;272;
177;52,70;60,00;6566;0,00;0,00;0;60,00;270;
178;52,80;60,00;6566;0,00;0,00;0;60,00;270;
179;53,20;60,00;6566;0,00;0,00;0;60,00;271;
180;52,80;60,00;6566;0,00;0,00;0;60,00;273;
181;53,00;60,00;6566;0,00;0,00;0;60,00;272;
182;53,00;60,00;6566;0,00;0,00;0;60,00;275;
183;52,90;60,00;6566;0,00;0,00;0;60,00;272;
184;53,10;60,00;6566;0,00;0,00;0;60,00;274;
185;52,20;60,00;6566;0,00;0,00;0;60,00;269;
186;53,10;60,00;6566;0,00;0,00;0;60,00;271;
