1;32,10;26;0,00;0,00;0;60,00;321;325;
2;32,10;26;0,00;0,00;0;60,00;321;325;
3;32,10;26;0,00;0,00;0;60,00;321;326;
4;32,10;26;0,00;0,00;0;60,00;321;325;
5;32,10;26;0,00;0,00;0;60,00;321;328;
6;32,10;26;0,00;0,00;0;60,00;321;325;
7;32,10;26;0,00;0,00;0;60,00;321;326;
8;32,10;26;0,00;0,00;0;60,00;321;328;
9;32,10;26;0,00;0,00;0;60,00;321;329;
10;32,10;26;0,00;0,00;0;60,00;321;327;
11;32,10;26;0,00;0,00;0;60,00;321;327;
12;32,10;26;0,00;0,00;0;60,00;321;329;
13;32,10;26;0,00;0,00;0;60,00;321;326;
14;32,10;26;0,00;0,00;0;60,00;321;330;
15;32,10;26;0,00;0,00;0;60,00;321;326;
16;32,20;26;0,00;0,00;0;60,00;322;326;
17;32,10;26;0,00;0,00;0;60,00;321;326;
18;32,20;26;0,00;0,00;0;60,00;322;325;
19;32,10;26;0,00;0,00;0;60,00;321;325;
20;32,10;26;0,00;0,00;0;60,00;321;326;
21;32,10;26;0,00;0,00;0;60,00;321;329;
22;32,10;26;0,00;0,00;0;60,00;321;326;
23;32,10;26;0,00;0,00;0;60,00;321;325;
24;32,10;26;0,00;0,00;0;60,00;321;329;
25;32,10;26;0,00;0,00;0;60,00;321;325;
26;32,30;26;0,00;0,00;0;60,00;323;325;
27;32,20;26;0,00;0,00;0;60,00;322;326;
28;32,70;26;0,00;0,00;0;60,00;327;329;
29;33,20;26;0,00;0,00;0;60,00;332;330;
30;33,60;26;0,00;0,00;0;60,00;336;330;
31;34,20;26;0,00;0,00;0;60,00;342;325;
32;34,40;26;0,00;0,00;0;60,00;344;330;
33;34,80;26;0,00;0,00;0;60,00;348;325;
34;35,30;26;0,00;0,00;0;60,00;353;326;
35;36,00;26;0,00;0,00;0;60,00;360;331;
36;36,60;26;0,00;0,00;0;60,00;366;329;
37;37,20;26;0,00;0,00;0;60,00;372;325;
38;37,30;26;0,00;0,00;0;60,00;373;326;
39;37,90;26;0,00;0,00;0;60,00;379;326;
40;38,50;26;0,00;0,00;0;60,00;385;328;
41;39,20;26;0,00;0,00;0;60,00;392;328;
42;39,80;26;0,00;0,00;0;60,00;398;326;
43;40,00;26;0,00;0,00;0;60,00;400;328;
44;40,70;26;0,00;0,00;0;60,00;407;325;
45;41,20;26;0,00;0,00;0;60,00;412;329;
46;42,10;26;0,00;0,00;0;60,00;421;330;
47;42,30;26;0,00;0,00;0;60,00;423;328;
48;42,70;26;0,00;0,00;0;60,00;427;330;
49;43,40;26;0,00;0,00;0;60,00;434;329;
50;43,60;26;0,00;0,00;0;60,00;436;328;
51;43,90;26;0,00;0,00;0;60,00;439;328;
52;44,70;26;0,00;0,00;0;60,00;447;328;
53;44,90;26;0,00;0,00;0;60,00;449;326;
54;45,40;26;0,00;0,00;0;60,00;454;326;
55;45,60;26;0,00;0,00;0;60,00;456;327;
56;46,20;26;0,00;0,00;0;60,00;462;329;
57;46,60;26;0,00;0,00;0;60,00;466;328;
58;47,30;26;0,00;0,00;0;60,00;473;327;
59;47,50;26;0,00;0,00;0;60,00;475;325;
60;47,70;26;0,00;0,00;0;60,00;477;328;
61;48,00;26;0,00;0,00;0;60,00;480;326;
62;48,30;26;0,00;0,00;0;60,00;483;325;
63;48,80;26;0,00;0,00;0;60,00;488;326;
