233;55.20;26;0.00;0.00;0;60.00;291;
234;55.20;26;0.00;0.00;0;60.00;295;
235;55.20;26;0.00;0.00;0;60.00;293;
236;55.20;26;0.00;0.00;0;60.00;294;
237;55.30;26;0.00;0.00;0;60.00;293;
238;55.30;26;0.00;0.00;0;60.00;290;
239;55.40;26;0.00;0.00;0;60.00;293;
240;55.50;26;0.00;0.00;0;60.00;291;
241;55.30;67;9.70;31.53;0;65.00;295;
242;55.70;69;9.30;33.57;0;65.00;294;
243;56.10;71;8.90;35.47;0;65.00;293;
244;56.10;74;8.90;38.54;0;65.00;293;
245;56.60;75;8.40;39.98;0;65.00;293;
246;57.30;76;7.70;40.60;0;65.00;293;
247;58.00;76;7.00;40.97;0;65.00;292;
248;59.00;76;6.00;40.14;0;65.00;291;
249;59.50;76;5.50;40.58;0;65.00;293;
250;60.20;76;4.80;40.20;0;65.00;294;
251;61.20;74;3.80;38.60;0;65.00;293;
252;62.50;71;2.50;35.69;0;65.00;294;
253;63.00;70;2.00;34.92;0;65.00;293;
254;64.10;68;0.90;32.04;0;65.00;293;
255;64.70;66;0.30;30.40;0;65.00;292;
256;65.50;63;-0.50;27.90;0;65.00;290;
257;66.50;60;-1.50;24.48;0;65.00;293;
258;67.20;57;-2.20;21.68;0;65.00;293;
259;68.00;54;-3.00;18.33;0;65.00;293;
260;68.40;51;-3.40;15.99;0;65.00;292;
261;69.20;48;-4.20;12.22;0;65.00;293;
262;69.70;45;-4.70;9.15;0;65.00;291;
263;70.00;42;-5.00;6.56;0;65.00;293;
264;70.60;38;-5.60;2.88;0;65.00;293;
265;70.80;36;-5.80;0.30;0;65.00;293;
266;71.10;33;-6.10;-2.67;0;65.00;295;
267;71.10;31;-6.10;-4.77;0;65.00;289;
268;71.50;27;-6.50;-8.17;0;65.00;295;
269;71.50;25;-6.50;-10.41;0;65.00;293;
270;71.40;23;-6.40;-12.33;0;65.00;294;
271;71.10;22;-6.10;-13.56;0;65.00;295;
272;71.20;20;-6.20;-15.98;0;65.00;293;
273;70.80;19;-5.80;-16.82;0;65.00;293;
274;70.70;17;-5.70;-18.49;0;65.00;293;
275;70.80;15;-5.80;-20.78;0;65.00;288;
276;70.50;14;-5.50;-21.80;0;65.00;294;
277;69.90;14;-4.90;-21.75;0;65.00;292;
278;69.70;13;-4.70;-22.79;0;65.00;295;
