
Analise de TF iniciada
1077011;525;275;0;
1078011;521;275;0;
1079011;525;275;0;
1080011;521;273;0;
1081011;521;275;0;
1082011;520;273;0;
1083011;518;272;0;
1084011;518;271;0;
1085011;514;272;0;
1086011;518;272;0;
1087011;517;273;0;
1088011;520;276;0;
1089011;516;273;0;
1090011;520;273;0;
1091011;517;274;0;
1092011;514;273;0;
1093011;515;275;0;
1094011;515;273;0;
1095011;516;272;0;
1096011;517;275;0;
1097011;515;273;0;
1098011;516;271;0;
1099011;515;272;0;
1100011;516;271;0;
1101011;514;272;0;
1102011;512;273;0;
1103011;515;270;0;
1104011;515;271;0;
1105011;513;273;0;
1106011;515;275;0;
1107011;514;271;0;
1108011;513;275;0;
1109011;514;275;0;
1110011;513;274;0;
1111011;514;271;0;
1112011;513;271;0;
1113011;511;270;0;
1114011;512;271;0;
1115011;514;273;0;
1116011;513;270;0;
1117011;513;272;0;
1118011;512;273;0;
1119011;512;272;0;
1120011;510;271;0;
1121011;509;270;0;
1122011;513;272;0;
1123011;510;274;0;
1124011;509;271;0;
1125011;510;274;0;
1126011;511;272;0;
1127011;508;273;0;
1128011;510;273;0;
1129011;509;271;0;
1130011;510;274;0;
1131011;509;273;0;
1132011;510;282;0;
1133011;510;273;0;
1134011;509;273;0;
1135011;508;273;0;
1136011;518;275;0;
1137011;509;273;0;
1138011;508;271;0;
1139011;505;273;0;
1140011;505;274;0;
1141011;508;272;0;
1142011;518;282;0;
1143011;508;273;0;
1144011;505;272;0;
1145011;507;270;0;
1146011;507;270;0;
1147011;509;273;0;
1148011;511;274;0;
1149011;508;275;0;
1150011;504;273;0;
1151011;511;273;0;
1152011;508;274;0;
1153011;507;274;0;
1154011;508;273;0;
1155011;508;272;0;
1156011;505;273;0;
1157011;508;272;0;
1158011;511;273;0;
1159011;508;273;0;
1160011;505;274;0;
1161011;505;272;0;
1162011;505;274;0;
1163011;508;273;0;
1164011;505;273;0;
1165011;505;274;0;
1166011;505;273;0;
1167011;506;272;0;
1168011;509;273;0;
1169011;508;275;0;
1170011;507;273;0;
1171011;508;271;0;
1172011;507;273;0;
1173011;507;272;0;
1174011;506;271;0;
