18011;278;279;-1;
19011;282;279;-1;
20011;283;281;-1;
21011;281;278;-1;
22011;282;279;-1;
23011;282;281;-1;
24011;279;281;-1;
25011;282;282;-1;
26011;273;281;-1;
27011;282;280;-1;
28011;282;280;-1;
29011;282;279;-1;
30011;281;277;-1;
31011;279;281;-1;
32011;282;282;-1;
33011;282;281;-1;
34011;283;281;-1;
35011;282;281;-1;
36011;282;279;-1;
37011;281;281;-1;
38011;283;279;-1;
39011;282;279;-1;
40011;279;277;-1;
41011;282;281;-1;
42011;282;280;-1;
43011;282;283;-1;
44011;283;279;-1;
45011;283;282;-1;
46011;281;279;-1;
47011;282;273;-1;
48011;280;281;-1;
49011;282;294;-1;
50011;282;282;-1;
51011;283;281;-1;
52011;280;289;-1;
53011;282;283;-1;
54011;280;278;-1;
55011;286;281;-1;
56011;281;279;-1;
57011;279;283;-1;
58011;281;283;-1;
59011;283;281;-1;
60011;281;280;-1;
61011;282;287;-1;
62011;281;282;-1;
63011;271;282;-1;
64011;281;282;-1;
65011;280;279;-1;
66011;276;276;-1;
67011;279;282;-1;
68011;279;277;-1;
69011;281;277;-1;
70011;281;274;-1;
71011;281;282;-1;
72011;282;281;-1;
73011;279;283;-1;
74011;278;282;-1;
75011;282;279;-1;
76011;280;282;-1;
77011;280;278;-1;
78011;283;279;-1;
79011;282;281;-1;
80011;282;279;-1;
81011;282;282;-1;
82011;279;283;-1;
83011;281;282;-1;
84011;278;281;-1;
85011;282;282;-1;
86011;281;282;-1;
87011;283;279;-1;
88011;283;282;-1;
89011;278;281;-1;
90011;279;278;-1;
91011;282;281;-1;
92011;281;282;-1;
93011;282;282;-1;
94011;283;282;-1;
95011;282;279;-1;
96011;281;282;-1;
97011;281;280;-1;
98011;282;279;-1;
99011;283;283;-1;
100011;282;271;-1;
101011;282;282;-1;
102011;280;279;-1;
103011;281;281;-1;
104011;281;282;-1;
105011;282;281;-1;
106011;283;279;-1;
107011;278;281;-1;
108011;281;280;-1;
109011;281;274;-1;
110011;282;282;-1;
111011;281;282;-1;
112011;282;277;-1;
113011;276;279;-1;
114011;280;278;-1;
115011;281;281;-1;
116011;281;279;-1;
117011;287;280;-1;
118011;282;281;-1;
119011;282;274;-1;
120011;279;281;-1;
121011;281;282;-1;
122011;279;282;-1;
123011;280;282;-1;
124011;279;283;-1;
125011;282;281;-1;
126011;282;280;-1;
127011;281;281;-1;
128011;279;280;-1;
129011;280;282;-1;
130011;279;283;-1;
131011;280;283;-1;
132011;281;281;-1;
133011;282;279;-1;
134011;281;279;-1;
135011;282;281;-1;
136011;280;279;-1;
137011;279;281;-1;
138011;279;282;-1;
139011;282;278;-1;
140011;282;278;-1;
141011;281;282;-1;
142011;280;282;-1;
143011;281;281;-1;
144011;282;281;-1;
145011;281;281;-1;
146011;283;282;-1;
147011;280;282;-1;
148011;281;281;-1;
149011;283;282;-1;
150011;281;278;-1;
151011;281;278;-1;
152011;280;280;-1;
153011;288;280;-1;
154011;282;280;-1;
155011;281;286;-1;
156011;281;281;-1;
157011;283;281;-1;
158011;279;281;-1;
159011;282;282;-1;
160011;281;282;-1;
161011;282;277;-1;
162011;279;279;-1;
163011;280;280;-1;
164011;281;278;-1;
165011;281;280;-1;
166011;281;281;-1;
167011;283;279;-1;
168011;281;281;-1;
169011;282;281;-1;
170011;281;279;-1;
171011;281;281;-1;
172011;282;283;-1;
173011;282;283;-1;
174011;279;281;-1;
175011;280;279;-1;
176011;282;282;-1;
177011;279;279;-1;
178011;282;280;-1;
179011;278;280;-1;
180011;283;280;-1;
181011;283;279;-1;
182011;281;281;-1;
183011;282;282;-1;
184011;278;279;-1;
185011;278;280;-1;
186011;282;278;-1;
187011;272;280;-1;
188011;282;281;-1;
189011;281;279;-1;
190011;280;281;-1;
191011;282;279;-1;
192011;282;281;-1;
193011;281;277;-1;
194011;281;278;-1;
195011;281;280;-1;
196011;279;281;-1;
197011;279;281;-1;
198011;287;278;-1;
199011;282;279;-1;
200011;282;276;-1;
201011;280;278;-1;
202011;282;278;-1;
203011;282;278;-1;
204011;281;279;-1;
205011;279;279;-1;
206011;280;281;-1;
207011;279;280;-1;
208011;283;279;-1;
209011;281;281;-1;
210011;280;279;-1;
211011;283;280;-1;
212011;282;281;-1;
213011;278;281;-1;
214011;282;279;-1;
215011;282;279;-1;
216011;279;278;-1;
217011;281;281;-1;
218011;280;281;-1;
219011;282;279;-1;
220011;282;279;-1;
221011;285;282;-1;
222011;280;282;-1;
223011;281;279;-1;
224011;281;280;-1;
225011;281;281;-1;
226011;282;280;-1;
227011;283;279;-1;
228011;285;281;-1;
229011;279;282;-1;
230011;281;281;-1;
231011;281;278;-1;
232011;282;282;-1;
233011;281;280;-1;
234011;282;278;-1;
235011;281;280;-1;
236011;280;277;-1;
237011;279;279;-1;
238011;277;280;-1;
239011;279;279;-1;
240011;281;282;-1;
241011;285;281;-1;
242011;281;277;-1;
243011;279;281;-1;
244011;282;279;-1;
245011;272;280;-1;
246011;281;281;-1;
247011;281;280;-1;
248011;282;279;-1;
249011;281;281;-1;
250011;282;277;-1;
251011;282;279;-1;
252011;278;282;-1;
253011;281;281;-1;
254011;281;278;-1;
255011;281;283;-1;
256011;281;279;-1;
257011;281;279;-1;
258011;279;279;-1;
259011;281;280;-1;
260011;279;281;-1;
261011;279;277;-1;
262011;281;280;-1;
263011;279;277;-1;
264011;282;279;-1;
265011;279;282;-1;
266011;279;282;-1;
267011;281;279;-1;
268011;282;281;-1;
269011;281;281;-1;
270011;282;280;-1;
271011;278;279;-1;
272011;280;279;-1;
273011;279;278;-1;
274011;283;278;-1;
275011;282;278;-1;
276011;281;282;-1;
277011;282;280;-1;
278011;282;281;-1;
279011;279;280;-1;
280011;280;279;-1;
281011;282;279;-1;
282011;280;280;-1;
283011;282;281;-1;
284011;282;282;-1;
285011;281;278;-1;
286011;283;279;-1;
287011;279;282;-1;
288011;282;280;-1;
289011;282;279;-1;
290011;282;282;-1;
291011;283;282;-1;
292011;279;282;-1;
293011;282;282;-1;
294011;281;280;-1;
295011;281;280;-1;
296011;282;282;-1;
297011;281;279;-1;
298011;280;282;-1;
299011;282;282;-1;
300011;283;277;-1;
301011;280;279;-1;
302011;282;279;-1;
303011;280;282;-1;
304011;281;281;-1;
305011;283;281;-1;
306011;282;277;-1;
307011;280;279;-1;
308011;280;278;-1;
309011;280;279;-1;
310011;282;277;-1;
311011;280;280;-1;
312011;279;280;-1;
313011;282;278;-1;
314011;281;279;-1;
315011;282;277;-1;
316011;280;281;-1;
317011;282;281;-1;
318011;282;276;-1;
319011;281;281;-1;
320011;282;282;-1;
321011;279;279;-1;
322011;283;279;-1;
323011;277;281;-1;
324011;281;281;-1;
325011;281;281;-1;
326011;282;278;-1;
327011;283;278;-1;
328011;282;277;-1;
329011;278;281;-1;
330011;283;278;-1;
331011;282;280;-1;
332011;280;278;-1;
333011;281;281;-1;
334011;283;281;-1;
335011;281;278;-1;
336011;279;280;-1;
337011;281;278;-1;
338011;280;279;-1;
339011;280;280;-1;
340011;282;277;-1;
341011;282;280;-1;
342011;281;282;-1;
343011;280;281;-1;
344011;281;280;-1;
345011;282;272;-1;
346011;280;282;-1;
347011;273;279;-1;
348011;283;281;-1;
349011;279;282;-1;
350011;278;279;-1;
351011;283;281;-1;
352011;282;278;-1;
353011;282;278;-1;
